357831143539740672	-0.00	0.0000	0.0
403994481676279808	-0.00	0.6232	0.583337003261
387765376031133696	-0.00	-0.5805	0.399576352526
414209958641930240	-0.00	-0.1988	0.0
372113726540759040	-0.00	0.0000	0.0
397631654506016768	-0.00	-0.3750	0.0
377210154787557376	-0.00	0.0360	-0.696862196856
388221393747185664	-0.00	0.4471	-0.359967670509
357218288268353536	-0.00	0.0000	0.0
386697901998891008	-0.00	-0.3750	0.0
380144147992432640	-0.00	0.0000	0.0
365717115833032705	-0.00	0.0000	0.0
383638239992483841	-0.00	0.0000	0.0
352819266925494273	-0.00	0.0000	0.0
409610686528880641	-0.00	0.0000	0.0
407200729787424769	-0.00	0.0000	0.0
336203673501839361	-0.00	0.0000	0.0
329954050416201728	-0.00	0.0000	0.0
401836333981007872	-0.00	0.0000	0.0
410881881211949057	-0.00	0.0000	0.0
338261254160384002	-0.00	0.0000	0.0
403343880080207872	-0.00	0.0000	0.0
326152895064059905	-0.00	0.0000	0.0
369296853616967680	-0.00	0.0000	0.0
365672324621533184	-0.00	0.0000	0.0
409333227157872640	-0.00	0.9168	1.86353620338
344574640036933632	-0.00	0.0000	0.0
355726871398334466	2.72091185902	0.0000	0.0
393212928863653889	-0.00	0.0000	0.0
344791247560536065	-0.00	0.0000	0.0
352705069508067330	-0.00	-2.2247	0.88347939946
340103095331729410	-0.00	0.0000	0.0
376018086010171392	-0.00	0.0000	0.0
404671453489942529	-0.00	0.2709	-1.73204719599
349053972318928897	-0.00	0.0000	0.0
405158035888566273	-0.00	0.0000	0.0
399506615449051136	-0.367523849288	0.0000	0.0
395795548675899393	-0.00	0.0000	0.0
335772161329471488	-0.00	0.0000	0.0
376375730437107712	-0.00	0.0000	0.0
348074073831645185	2.72091185902	0.0000	0.0
340706976193449984	-0.00	0.0000	0.0
414086456819204096	-0.00	0.0000	0.0
354818145627807744	-0.00	0.0000	0.0
325883490241482752	-0.00	0.0000	0.0
329026484289277953	-0.00	0.0000	0.0
349617982110044161	-0.00	0.0000	0.0
400415697643126785	-0.00	0.0000	0.0
388554807826321408	-0.00	-0.5805	0.123935376425
335445216163147777	-0.00	0.0000	0.0
385850060111888384	-0.00	0.0000	0.0
351529290275364864	-0.00	0.0000	0.0
362712021013651456	-0.00	0.0000	0.0
355020254788853761	-0.00	1.8857	-1.60341474048
359731060977836032	-0.00	0.0000	0.0
344995080404340737	-0.00	0.0000	0.0
358901602402312192	-0.00	-1.5787	0.0
389212822535962624	-0.00	0.0000	0.0
360064993594589185	-0.00	0.0000	0.0
406736925962153984	-0.00	0.0000	0.0
369122658086309888	-0.00	0.0000	0.0
407282330198638592	-0.00	0.7113	-0.70298755188
413194654713389056	-0.00	0.0000	0.0
361152966809489409	-0.00	0.0000	0.0
363446349083066368	-0.00	0.0360	1.88803762348
394472590552489984	-0.00	0.0000	0.0
341365876525768705	-0.00	0.0000	0.0
380585505340940288	-0.00	0.0000	0.0
341367297056845825	-0.00	0.0000	0.0
394689644094578688	-0.00	0.2416	-0.378343735583
367486452416147456	-0.00	0.0000	0.0
357151644372312065	-0.00	0.0000	0.0
348330196950208513	-0.00	-1.5787	-0.366093025534
410727853396070400	-0.00	0.0000	0.0
349622424402276357	-0.00	0.0000	0.0
325690911533170688	-0.00	0.0000	0.0
349893941413425152	-0.00	1.6215	1.0427386301
409124715756666880	-0.00	0.0000	0.0
365248986682109952	-0.00	0.0000	0.0
372520691028869120	-0.00	0.0000	0.0
343330108813225984	-0.00	0.0000	0.0
374769732861566976	-0.00	0.0000	0.0
370239365005320192	-0.00	0.0000	0.0
334079326725234688	-0.00	0.0000	0.0
410042755675848704	-0.00	0.0000	0.0
409830438807404544	-0.00	0.0000	0.0
402350155984166912	-0.00	0.0000	0.0
405017685861629952	-0.00	0.0000	0.0
329119738586337280	-0.00	0.0000	0.0
359733723803041792	-0.00	0.0000	0.0
390985455334080512	-0.00	0.0000	0.0
365479840364765185	-0.367523849288	0.0000	0.0
407644351867944962	-0.00	0.0000	0.0
325756829726552064	-0.00	0.0000	0.0
409095732495282176	-0.00	0.0000	0.0
370061223896698880	-0.00	-0.5805	0.185188926669
341533316429791233	-0.00	0.0000	0.0
336999350393790465	-0.00	0.0000	0.0
407378375171252224	-0.00	0.0000	0.0
370402599801204736	-0.00	1.2104	0.0
413156009512034304	-0.00	0.0000	0.0
410485874082996224	-0.00	0.0000	0.0
335972631838875649	-0.00	0.0000	0.0
371344465400590336	-0.00	0.0000	0.0
357098291353227265	-0.00	-1.5787	-0.966377817933
380488359292186624	-0.00	0.0000	0.0
342879772659023872	-0.00	-0.3750	-2.38133482859
355845462953181184	-0.00	0.0000	0.0
365521887507386369	-0.00	0.0000	0.0
375301716683399168	-0.00	0.0000	0.0
349177407682539520	-0.00	0.0000	0.0
378711223128174592	-0.00	0.0000	0.0
362286353171484673	-0.00	0.0000	0.0
380796710907170817	-0.00	0.0000	0.0
393825034105417728	-0.00	0.0000	0.0
348383063744585728	-0.00	0.0000	0.0
346844948664041472	-0.00	0.0000	0.0
337040964919123968	-0.00	0.0000	0.0
376571163146608640	-0.00	0.0000	0.0
362812243894734849	-0.367523849288	0.0000	0.0
391967722621251586	-0.00	0.0000	0.0
413404981681987585	-0.00	0.0000	0.0
388385414635339777	-0.00	0.0000	0.0
343809166684590080	-0.00	0.0000	0.0
333368204829290496	-0.00	0.0000	0.0
407695483239677952	-0.00	0.0000	0.0
326152444725825538	-0.00	0.0000	0.0
383294411964432384	-0.00	0.0000	0.0
381092175850659841	-0.00	-0.1695	0.59558771331
327531404877516800	-0.00	-1.5787	-0.696862196856
409209759305592832	-0.00	0.0000	0.0
340142929064624129	-0.00	0.0000	0.0
376870003590844416	-0.00	0.0000	0.0
369941898984579072	-0.00	0.0000	0.0
367505222727266304	-0.00	-0.5805	0.0
385440037166252032	-0.00	0.0000	0.0
325510039165087746	-0.00	0.0000	0.0
363632960966107136	-0.00	0.0000	0.0
404002155503575040	-0.367523849288	-0.5805	0.375074932428
328017499310407680	-0.367523849288	0.0000	0.0
375109406314471424	-0.367523849288	0.0000	0.0
345492478708809730	-0.00	0.0000	0.0
375475736129191936	-0.00	-1.5787	0.0
390238115811454976	-0.00	-1.5787	-0.445722640852
403126339869638656	-0.00	0.0000	0.0
378681248233050112	-0.00	0.0000	0.0
335394901753724928	-0.00	0.0000	0.0
328348597441671169	-0.00	0.0000	0.0
389323344434454528	-0.367523849288	0.0000	0.0
364835911499923457	-0.00	-0.3163	0.0
361001080282284033	-0.00	-1.5787	-1.0092553031
332293456808525824	-0.00	0.0000	0.0
354970769383620609	-0.00	0.0000	0.0
341320539010379776	-0.00	0.0000	0.0
351616166197862400	-0.00	0.0000	0.0
411518434124386304	-0.00	0.0000	0.0
374578025280446464	-0.00	0.0000	0.0
412394212446175232	-0.00	-0.4337	0.0
401581298675773441	-0.00	0.0000	0.0
338230064086908928	-0.00	0.0000	0.0
405765093339959296	-0.00	0.0000	0.0
394121583281053696	-0.00	0.0000	0.0
391151485351763969	-0.00	0.0000	0.0
353614504984190976	-0.00	-0.0520	0.0
387369493489410048	-0.00	0.0000	0.0
354356685613170690	-0.00	-0.5805	-0.623357936562
329090827026571266	-0.00	0.0000	0.0
379277256163864577	-0.00	0.0360	1.60627129235
354856239479529473	-0.00	0.0000	0.0
402984378847854592	-0.00	0.0000	0.0
405742216234016768	-0.00	0.0360	-0.696862196856
328150043548860416	-0.00	0.0000	0.0
377339815760785408	-0.00	0.0000	0.0
402219324745990144	-0.00	0.0000	0.0
368756039010623488	-0.00	0.0000	0.0
337321784149962752	-0.00	0.0000	0.0
332288621698772993	-0.00	0.0000	0.0
338531094855032832	-0.00	-1.3439	0.0
377057079015391232	-0.00	0.0000	0.0
408510024579702784	-0.00	0.0000	0.0
368210683332427777	-0.00	0.0360	1.58789522728
385868202456412160	-0.367523849288	0.0000	0.0
325694018598105088	-0.00	0.0360	-0.133329534604
385700765416685568	-0.00	1.0343	1.69202626269
373871222402351104	-0.00	0.0000	0.0
412308531308556288	-0.00	0.0000	0.0
371331384498855936	-0.00	0.0000	0.0
359859020481302528	-0.00	0.9168	0.901855464534
329252628452212737	-0.367523849288	0.0000	0.0
